Date,Shift,GarmentType,TargetUnits,EmployeeIDs,DefectsCount,MachineID,Make,Model,Assigned (Yes/No)
2023-10-11,Day,Shirt,485,"E021, E048, E050, E041, E008, E042, E047, E014, E017, E017",8,M047,Juki,S1000,No
2023-10-11,Day,Shirt,485,"E021, E048, E050, E041, E008, E042, E047, E014, E017, E017",8,M048,Brother,B2000,Yes
2023-10-11,Day,Shirt,485,"E021, E048, E050, E041, E008, E042, E047, E014, E017, E017",8,M049,Singer,B2000,No
2023-10-11,Day,Shirt,485,"E021, E048, E050, E041, E008, E042, E047, E014, E017, E017",8,M050,Juki,J3000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M001,Brother,S1000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M002,Brother,J3000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M003,Brother,B2000,Yes
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M004,Brother,J3000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M005,Brother,B2000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M006,Juki,J3000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M007,Singer,B2000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M008,Juki,J3000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M009,Singer,B2000,Yes
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M010,Juki,J3000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M011,Singer,J3000,Yes
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M012,Singer,B2000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M013,Brother,J3000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M014,Singer,S1000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M015,Juki,S1000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M016,Singer,J3000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M017,Singer,B2000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M018,Brother,B2000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M019,Brother,B2000,Yes
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M020,Singer,S1000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M021,Juki,S1000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M022,Brother,B2000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M023,Brother,S1000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M024,Singer,B2000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M025,Singer,B2000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M026,Juki,J3000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M027,Juki,J3000,Yes
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M028,Singer,B2000,Yes
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M029,Singer,J3000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M030,Juki,S1000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M031,Juki,J3000,Yes
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M032,Brother,B2000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M033,Singer,S1000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M034,Juki,S1000,Yes
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M035,Singer,S1000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M036,Singer,S1000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M037,Brother,S1000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M038,Singer,J3000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M039,Singer,S1000,Yes
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M040,Juki,S1000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M041,Singer,J3000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M042,Brother,B2000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M043,Brother,S1000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M044,Juki,S1000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M045,Brother,S1000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M046,Brother,B2000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M047,Singer,S1000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M048,Singer,J3000,Yes
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M049,Singer,B2000,No
2023-10-11,Night,Shirt,557,"E029, E033, E049, E026, E021, E003, E048, E034, E040, E040",8,M050,Brother,J3000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M001,Brother,J3000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M002,Brother,B2000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M003,Juki,B2000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M004,Singer,S1000,Yes
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M005,Brother,J3000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M006,Singer,J3000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M007,Juki,J3000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M008,Singer,S1000,Yes
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M009,Juki,B2000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M010,Juki,S1000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M011,Singer,S1000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M012,Brother,B2000,Yes
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M013,Juki,J3000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M014,Singer,B2000,Yes
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M015,Brother,S1000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M016,Juki,J3000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M017,Brother,B2000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M018,Juki,J3000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M019,Singer,B2000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M020,Juki,B2000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M021,Juki,S1000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M022,Juki,S1000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M023,Singer,B2000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M024,Juki,J3000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M025,Singer,B2000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M026,Juki,B2000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M027,Singer,J3000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M028,Juki,B2000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M029,Singer,S1000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M030,Brother,B2000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M031,Singer,J3000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M032,Brother,B2000,Yes
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M033,Juki,B2000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M034,Brother,J3000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M035,Singer,J3000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M036,Brother,B2000,Yes
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M037,Singer,J3000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M038,Singer,S1000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M039,Brother,J3000,Yes
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M040,Juki,S1000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M041,Singer,B2000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M042,Singer,J3000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M043,Singer,B2000,Yes
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M044,Brother,B2000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M045,Singer,B2000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M046,Singer,S1000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M047,Juki,J3000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M048,Singer,J3000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M049,Singer,J3000,No
2023-10-12,Day,Shirt,469,"E011, E048, E033, E016, E010, E034, E039, E020, E004, E040",21,M050,Juki,J3000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M001,Singer,B2000,Yes
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M002,Singer,B2000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M003,Singer,B2000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M004,Juki,J3000,Yes
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M005,Juki,J3000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M006,Juki,B2000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M007,Juki,J3000,Yes
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M008,Juki,B2000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M009,Singer,S1000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M010,Singer,J3000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M011,Brother,J3000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M012,Juki,J3000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M013,Brother,B2000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M014,Singer,J3000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M015,Singer,J3000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M016,Juki,S1000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M017,Singer,B2000,Yes
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M018,Brother,J3000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M019,Brother,S1000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M020,Juki,S1000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M021,Brother,S1000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M022,Brother,J3000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M023,Brother,B2000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M024,Singer,B2000,Yes
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M025,Brother,S1000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M026,Brother,J3000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M027,Singer,J3000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M028,Brother,J3000,Yes
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M029,Brother,B2000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M030,Juki,J3000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M031,Juki,J3000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M032,Brother,S1000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M033,Juki,B2000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M034,Brother,J3000,Yes
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M035,Juki,S1000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M036,Brother,J3000,Yes
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M037,Brother,J3000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M038,Singer,S1000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M039,Brother,B2000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M040,Juki,J3000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M041,Juki,B2000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M042,Juki,S1000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M043,Juki,J3000,Yes
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M044,Singer,J3000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M045,Singer,B2000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M046,Brother,J3000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M047,Juki,S1000,Yes
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M048,Brother,S1000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M049,Juki,B2000,No
2023-10-12,Night,T-Shirt,523,"E008, E028, E026, E047, E045, E008, E036, E047, E020, E008",17,M050,Juki,J3000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M001,Singer,B2000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M002,Juki,J3000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M003,Singer,S1000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M004,Singer,J3000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M005,Singer,B2000,Yes
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M006,Brother,J3000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M007,Singer,B2000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M008,Juki,B2000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M009,Juki,B2000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M010,Singer,B2000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M011,Juki,B2000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M012,Brother,S1000,Yes
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M013,Juki,B2000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M014,Brother,S1000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M015,Brother,J3000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M016,Juki,J3000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M017,Juki,J3000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M018,Singer,S1000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M019,Singer,B2000,Yes
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M020,Juki,S1000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M021,Singer,B2000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M022,Singer,B2000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M023,Brother,B2000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M024,Juki,B2000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M025,Brother,S1000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M026,Juki,J3000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M027,Singer,S1000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M028,Juki,J3000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M029,Singer,S1000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M030,Brother,S1000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M031,Juki,S1000,Yes
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M032,Brother,S1000,No
2023-10-13,Day,Jacket,672,"E013, E020, E034, E029, E001, E007, E021, E001, E040, E003",25,M033,Brother,J3000,Yes
